time,gFx,gFy,gFz,TgF
10.664955,-0.1688,1.041,-0.1263,1.06
10.681817,-0.1551,1.0068,-0.0535,1.02
10.697983,-0.1124,0.986,-0.0298,0.99
10.717418,-0.0599,0.9875,-0.0501,0.99
10.747877,-0.0107,1.0708,-0.0623,1.07
10.765087,0.0467,1.1028,-0.043,1.1
10.781828,0.064,1.1157,-0.052,1.12
10.798312,0.053,1.0872,-0.0462,1.09
10.817871,0.043,1.0219,-0.0178,1.02
10.848419,0.0364,0.8812,0.0222,0.88
10.865469,0.0061,0.8223,0.0217,0.82
10.882453,-0.0022,0.7879,0.0132,0.79
10.899034,0.0029,0.7881,0.0305,0.79
10.917693,0.002,0.805,0.0643,0.81
10.947777,-0.0125,0.8451,0.0792,0.85
10.965799,-0.041,0.8666,0.0796,0.87
10.983104,-0.077,0.8834,0.0757,0.89
11.000223,-0.0733,0.9034,0.0689,0.91
11.019214,-0.0567,0.9491,0.0875,0.95
11.049572,-0.0679,0.9899,0.0577,0.99
11.066666,-0.045,1.0236,0.0777,1.03
11.084223,-0.023,1.0703,0.0838,1.07
11.099877,-0.0327,1.1135,0.0335,1.11
11.119911,-0.0491,1.1553,-0.0051,1.16
11.149858,-0.0249,1.1387,0.0887,1.14
11.166995,0.0259,1.093,0.0826,1.1
11.184303,0.0679,1.106,0.0513,1.11
11.200333,0.0897,1.1671,0.0286,1.17
11.22027,0.0943,1.2406,0.0088,1.24
11.25001,0.0628,1.212,-0.0948,1.22
11.267818,0.0388,1.1304,-0.1109,1.14
11.284513,0.0689,1.0762,-0.0447,1.08
11.301328,0.1266,1.0588,0.0384,1.07
11.337366,0.1204,1.0903,0.0083,1.1
11.350689,0.0899,1.0686,-0.0068,1.07
11.368233,0.1163,1.0043,0.0535,1.01
11.38477,0.096,0.9423,0.1375,0.96
11.401967,0.0498,0.9017,0.1156,0.91
11.437545,0.0357,0.8568,0.0332,0.86
11.450393,0.0276,0.8429,-0.0022,0.84
11.468704,0.0095,0.8135,-0.0151,0.81
11.48534,0.033,0.7889,0.0022,0.79
11.518504,0.0274,0.7742,0.0154,0.77
11.538147,0.0452,0.8094,0.0247,0.81
11.551651,0.053,0.8414,0.042,0.84
11.568044,0.0706,0.8917,0.0877,0.9
11.584826,0.1097,0.9557,0.1388,0.97
11.618412,0.1104,1.0329,0.0046,1.04
11.639186,0.1019,1.0026,-0.0682,1.01
11.65254,0.1542,0.988,-0.0264,1
11.669695,0.2441,1.0002,0.0933,1.03
11.68542,0.2262,1.0293,0.1021,1.06
11.720183,0.0393,1.0942,0.0794,1.1
11.735192,0.0371,1.0994,0.1182,1.11
11.75168,0.022,1.1243,0.1082,1.13
11.768796,-0.0081,1.1815,0.0547,1.18
